location,text,hashtags,tweetcreatedts
"Los Angeles, California",Former New Jersey Gov. Chris Christie remains hospitalized and is under observation due to Covid-19 https://t.co/ezeGsgUCmu,[],2020-10-09 18:10:56
"Los Angeles, CA","5 key exec insights from AdvaMed's 2020 MedTech Conference

Kevin Lobo, CEO at Stryker: COVID-19 is accelerating the shift of procedures to ASCs
Tom Polen, CEO at BD: Procedure recovery continues to vary widely by geography
Geoff M…https://t.co/RQnPJ8U5sM https://t.co/wVwmbLcKxQ",[],2020-10-09 18:10:54
"Miami, FL","President Trump is to appear on 'Tucker Carlson Tonight' tonight at 8pm/ET in his first on-camera interview after Covid-19 diagnosis. Dr. Marc Siegel will also conduct a medical evaluation during the show.
 https://t.co/BLpjkc5afv https://t.co/mVUUnz5veV",[],2020-10-09 18:10:53
"New York, NY","@KamalaHarris I wanted a job that involves international travel, archeology. I applied for a Canadian IEC program &amp; was eligible In July 2018. I had all my documents, edu records, medical rec, ready... UNTIL THE COVID-19 BIOHAZARD PERPETUATED BY THOSE deranged 45 cultists Vetoed my plans! https://t.co/91v3VFaqg7",[],2020-10-09 18:10:48
"New York, NY","Mitch McConnell has blocked COVID-19 relief for 147 days.

He's blocked legislation to restore the Voting Rights Act for 307 days.

He's blocked legislation to prevent foreign election interference for 351 days.

Remember this when you vote.",[],2020-10-09 18:10:42
"New York, NY","🚨I wrote about the rampant use of ""strength"" and ""fighting"" metaphors following Trump's COVID-19 diagnosis, the history of such language when talking about disease, and why it misleads, distracts, and makes things worse. 1/

https://t.co/3VULnpDfQQ",[],2020-10-09 18:10:38
"New York, USA.","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 18:10:35
"Los Angeles, CA",Q&amp;A: How far can Trump go in pushing a COVID-19 vaccine that isn't ready? https://t.co/n1XU08Kopf,[],2020-10-09 18:10:33
"San Francisco, CA",My theory: Trump &amp; Pence both have COVID 19 but are afraid to reveal this publicly because they know Speaker Pelosi is next in line for the US presidency.,[],2020-10-09 18:10:32
"Los Angeles, CA","Mitch McConnell has blocked COVID-19 relief for 147 days.

He's blocked legislation to restore the Voting Rights Act for 307 days.

He's blocked legislation to prevent foreign election interference for 351 days.

Remember this when you vote.",[],2020-10-09 18:10:25
"San Francisco, CA","Check out our latest 50 state report on COVID-19, this time looking at partisan differences in voting by mail, and evaluating the prospects of a shift in outcomes post election day. 1/11

https://t.co/R2ssoQmGoP",[],2020-10-09 18:10:21
"Los Angeles, CA","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 18:10:20
"Los Angeles, CA","San Francisco reported another six COVID-19 deaths Friday, for a total of 13 in the past four days. The jump marks an unusual departure for San Francisco, which has been among the populous Bay Area counties with the lowest death rates. https://t.co/uzbGyVQx8F https://t.co/6RuBZoDDw7",[],2020-10-09 18:10:16
"Los Angeles, CA",COVID-19 could have killed me today. Doctors are now actively refusing to treat patients due to government mandates. https://t.co/zGGctuN7fu,[],2020-10-09 18:10:15
Upstate New York,"""Regeneron currently has enough doses for 50,000 patients... To put that in context, the United States has 50,000 new cases of COVID-19 every day."" 

.@sarahzhang on the antibody cocktail that Trump received. 

https://t.co/QhyxHv8IH6",[],2020-10-09 18:10:15
New York City,"In last 7 days - adjusted for population,

ND, SD, MT, WI, UT: top 5 states by new cases.
ND, SD, AR, MS, TN: top 5 states by fatalities.
RI, MA, ND, CT, NY: top 5 states by tests.

Pick a metric from radio button and pick your timeline.
 
https://t.co/GZV5Zver6d https://t.co/EMS2CqmxKL",[],2020-10-09 18:10:15
"Chicago, IL","Trump is undergoing a TV ""medical examination"" by Fox News' Marc Siegel, who ""has repeatedly pushed the unproven drug hydroxychloroquine as a COVID-19 cure in Fox News interviews, and in March falsely claimed the disease was no worse than the common flu."" https://t.co/nt9buCbj9c",[],2020-10-09 18:10:15
"Chicago, Illinois & Wales","@BBCWalesNews Indeed, Covid is the third leading cause of death in the USA 🇺🇸 - The Trump administration was unprepared, slow to respond, the response was chaotic, and many states reopened way too early. https://t.co/WQOY08DuFY",[],2020-10-09 18:10:14
"San Francisco, CA","🔥LIAR🔥

@LindseyGrahamSC is LYING. @harrisonjaime doesn't want to go anywhere near Lindsey, who refuses to get a #coronavirus test before the debate.

Only a sadist like #LeningradLindsey would potentially expose others to a DEADLY VIRUS.🦠

VOTE HIM OUT.

#GOPSuperSpreaders https://t.co/Jx2F5nK3Ok",[],2020-10-09 18:10:09
San Francisco,Your favorite apps feature new COVID-19 tools https://t.co/It6IIbexTA,[],2020-10-09 18:10:05
"New York, USA","“I’m very blessed to have a mild case or really just an asymptomatic case.”

WH press secretary @KayleighMcEnany says she is “feeling great” after testing positive for the #Coronavirus. https://t.co/9d4G9TUkec","[{'text': 'Coronavirus', 'indices': [172, 184]}]",2020-10-09 18:10:04
London Beijing Delhi New York,"The NHS will face a full blown second surge of covid-19 without urgent action to reverse the sustained increase in cases and admissions to hospitals, healthcare leaders have warned
https://t.co/gBBB2YR3JQ @Garethiacobucci reports @RCoAPresident @AlisonPittard @ChrisCEOHopson",[],2020-10-09 18:10:03
Los Angeles,"#Durham Two sources, 1 admin + 1 senior republican, both familiar with probe said they do not BELIEVE findings or indictments will come before election, in part, COVID-19 + Durham's work expanded in recent weeks + goes well beyond origins of FBI Russia probe (original mandate) https://t.co/28GsjAivkM","[{'text': 'Durham', 'indices': [18, 25]}]",2020-10-09 18:10:00
"New York, NY",@beyondreasdoubt Oh god not the Post! https://t.co/3l0IlFcEKc,[],2020-10-09 18:09:59
New York City,"36 states have reported increase in Daily Cases (7-day avg) compared to 7 days ago.

On 10/08, Daily Cases (7-day avg) are 45,864 .
Compared to 10/01 (7 days ago), it is up by + 2,728 (6.3 %) when 43,136 were reported.

Click for more details.
https://t.co/hDDNgRAJYW https://t.co/aMilI8Coat",[],2020-10-09 18:09:58
"Chicago, Illinois",WATCH: @HallieJackson presses White House Deputy Press Sec. Brian Morgenstern repeatedly over the date of President Trump’s last negative Covid-19 test. https://t.co/5nhGPnoCYE,[],2020-10-09 18:09:55
"East Village, New York, NY","Kushner's COVID-19 ""task force"" consisted of untrained volunteers using personal email: documentary. When is the GAO going in to audit this mess? https://t.co/HYauIesehB",[],2020-10-09 18:09:53
"New York, NY","My co-worker, who tested positive a few weeks ago, still has a cough and is always very tired! Had a chest x-ray yesterday &amp; it was negative for pneumonia! Did show that she now has an enlarged heart! Her Dr told her it came from her Covid-19 dx!! She has to see a cardiologist!!",[],2020-10-09 18:09:52
"Chicago, IL","Today We teamed up with @orolatino to bring #oralhealth , #COVID__19 testing, overall health info and lunch! #cicero #illinois @heartlandhelps https://t.co/nqxY56Hpvs","[{'text': 'oralhealth', 'indices': [65, 76]}, {'text': 'COVID__19', 'indices': [79, 89]}, {'text': 'cicero', 'indices': [130, 137]}]",2020-10-09 18:09:49
"New York, NY","In our newest ‘#HumanbyDesign During COVID-19’ post, we dive into a Perkins Eastman proposal, originally published on @UDFNYC, which expands on the design philosophy of “multipliCity”—an approach that enables the post-pandemic city to survive and thrive. https://t.co/FVl4FTef1H https://t.co/56IvpA40Qx","[{'text': 'HumanbyDesign', 'indices': [35, 49]}]",2020-10-09 18:09:48
"New York, NY","Like other crises in American history, the COVID-19 pandemic requires a rethinking of our national security priorities to ensure we come back stronger.

There’s no person better prepared to build back better than @JoeBiden. https://t.co/JOFQvKfxwv",[],2020-10-09 18:09:42
"Los Angeles, CA",Why Any More Presidential Debates Should Be Entirely About COVID-19 via @forbes https://t.co/NHFDtPc8GC,[],2020-10-09 18:09:37
"Chicago, IL","“In order to protect our, err, the league’s wealth, we simply ask that (equally-complicit) players and coaches routinely risk their health . . . and until we see enough positive tests, we will keep cancellations and forfeitures close to our vests.” https://t.co/JEdA9xJNSa",[],2020-10-09 18:09:36
"San Francisco, CA","Excelsior! Mark your calendars 🚸💚Sunday Streets Pop-Up. Enjoy your lunch outside, free COVID-19 resources, open space for families.

🗓Sundays in Oct.
📍Onondaga b/t Alemany &amp; Mission
🕛12pm-5pm
🔗 https://t.co/aAWsaGcBaV
@sfoewd @SharedSpacesSF @sfparksalliance @sf_immigrants https://t.co/ktnn3q19yy",[],2020-10-09 18:09:34
Paris  France / Los Angeles,"WOMEN IN THE WORK PLACE 2020
One in four women are considering downshifting their careers or leaving the workforce due to Covid-19
Read the full report
https://t.co/cHkeYKNDe1
#leadership #women #careers #crisis #gender #workforce #covid19 #report #corporate #critical #crossroads","[{'text': 'leadership', 'indices': [176, 187]}, {'text': 'women', 'indices': [188, 194]}, {'text': 'careers', 'indices': [195, 203]}, {'text': 'crisis', 'indices': [204, 211]}, {'text': 'gender', 'indices': [212, 219]}, {'text': 'workforce', 'indices': [220, 230]}, {'text': 'covid19', 'indices': [231, 239]}, {'text': 'report', 'indices': [240, 247]}, {'text': 'corporate', 'indices': [248, 258]}, {'text': 'critical', 'indices': [259, 268]}, {'text': 'crossroads', 'indices': [269, 280]}]",2020-10-09 18:09:33
"New York, New York","U.S. expects over 1 million COVID-19 antibody doses from Regeneron, Lilly in 2020 https://t.co/IkBIsTetSh https://t.co/v8PoYnylSW",[],2020-10-09 18:09:31
"New York, NY","@RudyGiuliani Breaking: According to sources, your boss, donnie trump,  has now directly exposed 10X more people to COVID-19, than attended his fake inauguration.",[],2020-10-09 18:09:29
"Los Angeles, CA",Got my flu shot a little late but better late than never in 2020 COVID-19 Pandemic! 😱,[],2020-10-09 18:09:27
"New York, USA","This honor is well deserved. COVID-19 is not just a health crisis—it is also now a food crisis, and @WFP is there to respond. I’m inspired by the thousands of people in the organization who have committed their lives to fighting hunger. https://t.co/WC5bAFO5FH",[],2020-10-09 18:09:24
"Chicago, IL, USA","And Trump said this would be available to all stricken with COVID-19, obviously before consulting his pro-life base. Great example of thoughtful policy formation. https://t.co/xzhOqkGdEY",[],2020-10-09 18:09:23
"New York, NY",The COVID-19 pandemic will not be the last one that the United States or the world faces. A new @CFR_org Task Force explains how to better prepare for the next crisis. #COVID19Lessons https://t.co/wla7kdOSTy,"[{'text': 'COVID19Lessons', 'indices': [168, 183]}]",2020-10-09 18:09:22
Los Angeles,"If reports confirm Mike Pence has COVID-19 and knew this at last night’s debate, he and Trump both need to be removed immediately.

People should be demanding a Speaker Pelosi presidency to get us through the next days. We are at War. Americans have no idea how serious this is.",[],2020-10-09 18:09:18
New York City,Maybe he's got covid-19? https://t.co/mEakQGZG9O,[],2020-10-09 18:09:15
"Los Angeles, CA",With his aides still dodging the question Susan Page's failure to get Mike Pence on the record is looking worse and worse... https://t.co/gjfvZtjeAJ https://t.co/NZIzOwOQee,[],2020-10-09 18:09:11
"San Francisco, CA","Mitch McConnell has blocked COVID-19 relief for 147 days.

He's blocked legislation to restore the Voting Rights Act for 307 days.

He's blocked legislation to prevent foreign election interference for 351 days.

Remember this when you vote.",[],2020-10-09 18:09:11
"Los Angeles, CA","No surprises here.  These ticket refund lawsuit are all pretty frivolous, especially considering ""all"" sports teams, ticketing providers and venues have refund policies in place.  https://t.co/UuNiyDXFMw",[],2020-10-09 18:09:07
New York City,"BREAKING: Trump just claimed to Rush Limbaugh that Regeneron’s anti-body treatment is “a cure” for Covid.

FACT Check: This is a blatant lie! #COVID__19",[],2020-10-09 18:09:02
"Chicago, IL","#BREAKING
White House Economic Adviser Larry Kudlow says President Trump has approved revised COVID-19 stimulus package; Treasury Secretary Steven Mnuchin will speak with House Speaker Nancy Pelosi this afternoon","[{'text': 'BREAKING', 'indices': [21, 30]}]",2020-10-09 18:09:00
"New York, NY","Highlight: The president ”has staffers around him who come from the demographics that have been most affected… by” COVID-19, Washington Univ. Infectious Disease Physician Dr. @MatiH_ID says. “Enforcing that isolation is critical to prevent those around him from also being sick.” https://t.co/xAzfIJj3pA",[],2020-10-09 18:09:00
"Los Angeles, CA",Liberate Michigan thread from April-May. The CNP is behind this liberate/reopen protest movement- https://t.co/dQMsU54l7w https://t.co/Du0Z7nw02G,[],2020-10-09 18:09:00
Chicago,".@DrChrisMD: ""When I think about the way my family and countless others have been impacted, the President of the United States is a clear threat to public health."" https://t.co/z5hNaEQaM0",[],2020-10-09 18:08:59
"New York, USA","@thatsNegative @zerohedge Yep. #DejaVu

#DonaldTrump's #StockMarket PUMPS:
First #China #TradeDeal.
Second covid #vaccine 
Now #stomulus...","[{'text': 'DejaVu', 'indices': [31, 38]}, {'text': 'DonaldTrump', 'indices': [40, 52]}, {'text': 'StockMarket', 'indices': [55, 67]}, {'text': 'China', 'indices': [81, 87]}, {'text': 'TradeDeal', 'indices': [88, 98]}, {'text': 'vaccine', 'indices': [113, 121]}, {'text': 'stomulus', 'indices': [127, 136]}]",2020-10-09 18:08:58
"Chicago, IL","Sorry, on a separate page about looking up providers it mentions that some may not be offering full services due to Covid-19, but that's literally it.",[],2020-10-09 18:08:58
"Los Angeles, CA","Uptick in COVID-19 cases in L.A. other California counties is cause for concern, but it’s too early to say whether it represents start of larger surge in infections, experts say https://t.co/lzw5VE3QLM",[],2020-10-09 18:08:58
"New York, NY",The White House is boosting its offer in up-and-down COVID-19 aid talks Friday in hopes of an agreement before Election Day. https://t.co/F3a1TKockh,[],2020-10-09 18:08:57
"Chicago, IL","You Are Beautiful The Way You Are was born from a desire to share new Black contemporary art with the local communities of Dakar, Senegal amidst the COVID-19 pandemic. To bring Dakar, in an act of solidarity, the global voices of an emerging Black renaissance.",[],2020-10-09 18:08:51
"Los Angeles, CA","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 18:08:48
"Los Angeles, CA","The persistent criticisms of the Covid-19 response are that the president downplayed the risk, didn't do enough to fight it &amp; then misinformed the public. The White House has replicated those global failures with precision with the superspreader event.",[],2020-10-09 18:08:43
"Los Angeles, CA","We recently sat down with Digital Agency Network to discuss ""Digital Transformation in the Post-COVID-19 Era."" Check out the full interview to learn more! https://t.co/BTjHqk5qhd

#smes #smesector #smbs #digitaltransformation","[{'text': 'smes', 'indices': [180, 185]}, {'text': 'smesector', 'indices': [186, 196]}, {'text': 'smbs', 'indices': [197, 202]}, {'text': 'digitaltransformation', 'indices': [203, 225]}]",2020-10-09 18:08:41
"New York, NY",#Spain imposes state of emergency on Madrid to curb #coronavirus spread https://t.co/cjO72Kwgvf via @AJEnglish,"[{'text': 'Spain', 'indices': [0, 6]}, {'text': 'coronavirus', 'indices': [52, 64]}]",2020-10-09 18:08:40
"Los Angeles, CA",Arizona parents debate hiding COVID test results to keep fall sports season going https://t.co/QEgyUrSbsU via @usatodayhss,[],2020-10-09 18:08:38
"Los Angeles, CA","Although many people are concerned about the safety of in-person voting during the COVID-19 pandemic, public health experts say that with the proper precautions, risks can be minimized. https://t.co/xwE3VvszlZ",[],2020-10-09 18:08:35
"Chicago, IL","Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 18:08:33
"Chicago, Illinois","35 more people died from coronavirus in Illinois. Among the victims were 10 people in Cook County, including a man in his 40s.

At least 8,945 people have died from COVID-19 in Illinois. https://t.co/SSeW0xBfIX https://t.co/v4GHBSHy8O",[],2020-10-09 18:08:30
"Chicago, IL","Trump, who has COVID-19 and presides over a White House where many are infected, tells Rush Limbaugh we are ""rounding the turn"" on the virus and claims (falsely) that there is a ""cure."" https://t.co/x269zBN1gC",[],2020-10-09 18:08:26
"New York, NY","@beyondreasdoubt Yikes, there’s more! https://t.co/jodksGgWBE",[],2020-10-09 18:08:22
"Chicago, IL",Here's the latest on what's happening with COVID-19 and the workforce around the globe: https://t.co/GhDmR2Wpgn https://t.co/uSjplTVx8Q,[],2020-10-09 18:08:22
"New York, NY","@AndyOstroy @realDonaldTrump @GOP moved quickly in January after their #coronavirus briefing, quickly sold stocks to cash in before the economy crashed.  Worse, they’ve spent next 9mo’s 🤥 to US bout  #COVID19 dangers + packing courts with right wing judges who’ll let them take unlimited $ donations.

#VOTE","[{'text': 'coronavirus', 'indices': [88, 100]}]",2020-10-09 18:08:16
"Chicago, IL",Really bizarre how when I log into my BCBS health insurance plan there is absolutely no messaging whatsoever about COVID-19.,[],2020-10-09 18:08:15
"San Francisco, CA","During the COVID-19 crisis, banks have discovered ways to remain resilient in uncertain times. Investments in digital tech have helped to ensure their survival. https://t.co/DUoj3Cn5xh https://t.co/w5jUaV5kNB",[],2020-10-09 18:08:14
"San Francisco, CA","San Francisco reported another six COVID-19 deaths Friday, for a total of 13 in the past four days. The jump marks an unusual departure for San Francisco, which has been among the populous Bay Area counties with the lowest death rates. https://t.co/uzbGyVQx8F https://t.co/6RuBZoDDw7",[],2020-10-09 18:08:13
"New York, NY",Democrat Jaime Harrison to ask Lindsey Graham to take a COVID-19 test before debate tonight,[],2020-10-09 18:08:09
Chicago,The Trump administration has imposed strict limitations on funding of scientific research using fetal tissue. But the Covid-19 medicines lauded by the president were developed in part with  cells derived long ago from fetal tissue.  https://t.co/lbT4WOiyyi,[],2020-10-09 18:08:04
New York City,"Until every state reports this most basic COVID-19 data in the same way, direct test positivity comparisons across states will remain an intractable problem. For that reason—because test positivity rates cannot easily be standardized—we do not currently publish them.",[],2020-10-09 18:08:02
"New York, NY","A great science lesson from the @nytimes on the #coronavirus. Shows how complex biology can be! 
 
The Coronavirus Unveiled https://t.co/2hH2L6Q3u9","[{'text': 'coronavirus', 'indices': [48, 60]}]",2020-10-09 18:08:01
"New York, USA","PODCAST: Medical Advice on Airline Safety during COVID-19
https://t.co/osZgaawJiJ
#covid #covid19 #nyc #airlines #CoronaVirusUpdates https://t.co/dqopfhml3b","[{'text': 'covid', 'indices': [82, 88]}, {'text': 'covid19', 'indices': [89, 97]}, {'text': 'nyc', 'indices': [98, 102]}, {'text': 'airlines', 'indices': [103, 112]}, {'text': 'CoronaVirusUpdates', 'indices': [113, 132]}]",2020-10-09 18:08:00
"Albany, New York","In Albany County, a cluster of COVID-19 cases has been connected to a car dealership.

https://t.co/5ytvmL3n1a",[],2020-10-09 18:08:00
"Los Angeles, Ca","We are psychic mediums who DO predict the future. #911, #coronavirus #pandemic #protests #fires #earthquakes #hurricanes #terror #medical #breakthroughs #vaccines #2020Predictions #GoodMourning #future #psychictwins #mediums 🔮🔮🔮🔮🔮","[{'text': 'coronavirus', 'indices': [74, 86]}, {'text': 'pandemic', 'indices': [87, 96]}, {'text': 'protests', 'indices': [97, 106]}, {'text': 'fires', 'indices': [107, 113]}, {'text': 'earthquakes', 'indices': [114, 126]}, {'text': 'hurricanes', 'indices': [127, 138]}]",2020-10-09 18:07:59
New York City,You’ve probably heard about test positivity—a powerful metric that can reveal the percentage of COVID-19 tests coming back positive. This metric comes with some pretty big caveats. Let’s break them down: https://t.co/JaJmSS7Vc6,[],2020-10-09 18:07:57
"New York, USA","Trump's physician says the President ""has completed his course of therapy for COVID-19,"" and he expects him to ""return to public engagements"" on Saturday https://t.co/DPuguVyHLN",[],2020-10-09 18:07:56
los angeles (for now),"🚨I wrote about the rampant use of ""strength"" and ""fighting"" metaphors following Trump's COVID-19 diagnosis, the history of such language when talking about disease, and why it misleads, distracts, and makes things worse. 1/

https://t.co/3VULnpDfQQ",[],2020-10-09 18:07:44
"New York, NY",Challenger demands Graham get COVID-19 test before debate https://t.co/BCtu4H1mFr,[],2020-10-09 18:07:44
"Chicago, Illinois","I hope you don't need this information, but if you do, I hope it helps! https://t.co/vdVdvQ5A45",[],2020-10-09 18:07:40
New York,"Trump is undergoing a TV ""medical examination"" by Fox News' Marc Siegel, who ""has repeatedly pushed the unproven drug hydroxychloroquine as a COVID-19 cure in Fox News interviews, and in March falsely claimed the disease was no worse than the common flu."" https://t.co/nt9buCbj9c",[],2020-10-09 18:07:40
"New York, NY","SUNDAY: What can we learn from the president's treatment for #COVID19? Should the White House revise its #coronavirus mitigation strategy? We get insight from @ScottGottliebMD 

📺 On TV, radio, and streaming online at https://t.co/HxRHOqNc4P, don't miss @FaceTheNation https://t.co/iY5HURZDCR","[{'text': 'COVID19', 'indices': [80, 88]}, {'text': 'coronavirus', 'indices': [124, 136]}]",2020-10-09 18:28:30
California/New York,"[RT very appreciated 💖]

Due to Covid-19 situation I can't attend a convention this year which is a big part of my income ;-;
If you're interested in these charms, they're on sale! I also have prints &amp; stickers!

➡️https://t.co/QA40NPCIhJ

#gbf #granbluefantasy #KNY #demonslayer https://t.co/eazOjA3FZK",[],2020-10-09 18:28:26
"Miami, FL","#Breaking #NewsReport   Contact Tracing by Community Health Workers in Low-Resource, Non-US Settings https://t.co/XinbY86h5w via #CDC","[{'text': 'Breaking', 'indices': [17, 26]}, {'text': 'NewsReport', 'indices': [27, 38]}]",2020-10-09 18:28:25
"New York, USA",Donald Trump the Shitsandwich  himself   The  Covid 19   Genius the Zzar  That it is all  Pandemic  Is trying to come to a state or city near you run run very fast  Hes a super spreader https://t.co/kpthXBSmt4,[],2020-10-09 18:28:24
"Los Angeles, CA","Wow. Microsoft will let its 85k US employees work from home permanently (assuming they meet certain criteria) AND relocate. They'll also cover home office expenses for permanent remote workers.

There are some hurdles, but still. Big.
https://t.co/ojxHfbwrK2 via @Verge",[],2020-10-09 18:28:23
San Francisco,October is National Disability Employment Awareness Month – and it's important to recognize how COVID-19 has disproportionately impacted people with disabilities. A true economic recovery must not leave this important community behind. #NDEAM https://t.co/ow209gzKMt,[],2020-10-09 18:28:22
New York,"First with the racial justice protesters, and now with the Hasidic community, NYC officials and the NYPD seem intent on doing everything the hard way. You'd think they'd have learned by now that escalation simply breeds more escalation, but apparently not. https://t.co/vu2AuaQPwZ",[],2020-10-09 18:28:10
"Los Angeles, CA","COVID-19 Measures put in place by the governments of the United
States and Mexico violate the right to have family unity; to respect the best interests of the child; and to the
preservation of health and wellbeing.
@CIDH #IACHRHearings","[{'text': 'IACHRHearings', 'indices': [221, 235]}]",2020-10-09 18:28:05
Miami,"There was lots of room for social distancing at Broward’s public schools today, the first day of a gradual return to school buildings after seven months of closure due to COVID-19. https://t.co/Sxk6uI4UtV",[],2020-10-09 18:28:02
"New York, NY","Australian filmmaker Bailey Howick interviewed me in August about my experience this year as a performing artist. I didn’t hold back.
COVID-19 AGAINST THE CREATIVE ARTS WITH DONNA VIVINO | Studen... https://t.co/iq3PFTom2n via @YouTube",[],2020-10-09 18:27:57
Los Angeles,"This week, 120 Georgia medical professionals called on @MAG1849 to rescind their endorsement of @RichforGA because of all the times he downplayed the COVID-19 pandemic. He put our health and lives at risk. #gapol #GA07 

https://t.co/gRSJI24JvA",[],2020-10-09 18:27:50
"New York, NY","COVID-19 is now a pre-existing condition. My opponent has cheered the slashing of the Affordable Care Act, which protects people with pre-existing conditions. When I'm in Congress, I will fight to preserve protections for all North Texans. https://t.co/21mlcJMDhe",[],2020-10-09 18:27:49
"San Francisco, CA","Kathleen Hogan and Team Microsoft are announcing that remote work is here to stay! 

Thoughts? https://t.co/YNDXb5ezOw",[],2020-10-09 18:27:43
"New York, USA",WATCH: @HallieJackson presses White House Deputy Press Sec. Brian Morgenstern repeatedly over the date of President Trump’s last negative Covid-19 test. https://t.co/5nhGPnoCYE,[],2020-10-09 18:27:35
"Los Angeles, California","A reminder that COVID -- like pollution, violence, poverty, institutional racism, access to health and health food -- hits a certain part of the LA map harder than any other https://t.co/WahU3ncOw2 https://t.co/LaCK0QTP7N",[],2020-10-09 18:27:34
"Los Angeles, CA","COVID-19 Measures put in place by the governments of the United
States and Mexico violate individual rights to seek asylum.
@CIDH #IACHRHearings","[{'text': 'IACHRHearings', 'indices': [130, 144]}]",2020-10-09 18:27:32
"New York, USA",Supreme Court confirmation hearings are set to start on Monday—less than two weeks after members on the committee tested positive for COVID-19. This is utterly reckless.,[],2020-10-09 18:27:30
New York,#Brazil monthly #ethanol exports since start of crop in April. Mills clearly taking advantage of weak #currency. Exports of medical grade ethanol also helped amid the #pandemic Data by @UNICA_cana https://t.co/1hNM4wNXak,"[{'text': 'Brazil', 'indices': [0, 7]}, {'text': 'ethanol', 'indices': [16, 24]}, {'text': 'currency', 'indices': [102, 111]}, {'text': 'pandemic', 'indices': [167, 176]}]",2020-10-09 18:27:23
"Manhattan, New York City, USA","@JillWineBanks @AdamParkhomenko My 74 y/o ex-brother-in-law passed away yesterday from COVID-19 3 days after diagnosis, unresponsive &amp; unable to say goodbye to his family. Without access to the RX’s Trump touts. He had only served his country in Vietnam. That was his pre-existing condition.",[],2020-10-09 18:27:22
"Chicago, IL","The Trump campaign tonight told supporters Joe Biden must ""pay the price"" accusing him of a ""treasonous plot"" against the president.

@FrankFigliuzzi1 reacts.

Learn more: https://t.co/QMX3y0DkuM

#11thHour https://t.co/wavNzDOHdY",[],2020-10-09 18:27:06
"Chicago, IL",RN s have the trust of the public!  COVID-19: How RNs can help overcome public vaccine hesitancy https://t.co/cAH4XTbOpr  @PennNursing @AAN_Nursing @Penn_Bateshx @AAHN_Nursing,[],2020-10-09 18:27:06
📍LOS ANGELES,"Let’s take a moment and celebrate that we made it to Game 5 of the NBA Finals with ZERO COVID-19 cases. 

The bubble, so far, worked perfectly. Thank you, NBA.",[],2020-10-09 18:27:04
"Los Angeles, CA","Just like COVID-19, gun violence in Philly is preventable | Editorial https://t.co/1QW2MrT0XW via @phillyinquirer",[],2020-10-09 18:26:59
Los Angeles,"Trump is telling Rush Limbaugh right now that there is a ""cure"" already available for Covid-19. “We have a cure. More than just a therapeutic, we have a cure.”

Yes, he's lying, per usual. But this is dangerous and unhinged lying, coming from someone jacked up on medications.",[],2020-10-09 18:26:51
"San Francisco, CA","@EricTrump Your father is COVID 19 ,a super spreader ! That’s why Biden should not be debating the super spreader ,dummy charity robber ! https://t.co/szfA4CD6Sn",[],2020-10-09 18:26:50
NW Indiana/Chicago,"#BREAKING: Vancouver city council voted unanimously Thursday night in favour of Mayor Kennedy Stewart's $30 million plan to house hundreds of homeless residents in vacant buidings, hotels and SRO's. https://t.co/2ahUOhsLHA","[{'text': 'BREAKING', 'indices': [14, 23]}]",2020-10-09 18:26:41
"Los Angeles, CA","Tonight's #LastThingBeforeWeGo? The Lincoln Project mocks Trump's past as a pitchman.

Learn more: https://t.co/QMX3y0DkuM

#11thHour https://t.co/RJKbTQRnuK","[{'text': 'LastThingBeforeWeGo', 'indices': [24, 44]}]",2020-10-09 18:26:41
San Francisco,Microsoft is letting employees work from home permanently https://t.co/DIt9doADKg https://t.co/XGMdmTVjXh,[],2020-10-09 18:26:40
"Miami, Florida",BREAKING — Two more White House residence staffers test positive for COVID-19,[],2020-10-09 18:26:27
"New York, USA",WATCH: @HallieJackson presses White House Deputy Press Sec. Brian Morgenstern repeatedly over the date of President Trump’s last negative Covid-19 test. https://t.co/5nhGPnoCYE,[],2020-10-09 18:26:20
"Los Angeles, CA","COVID-19 Measures put in place by the governments of the United
States and Mexico violate a multitude of human rights! @CIDH #IACHRHearings","[{'text': 'IACHRHearings', 'indices': [125, 139]}]",2020-10-09 18:26:20
San Francisco,"If you meticulously graph out all the interaction of the participants at the Rose Garden based on photo/video evidence, you get this chart showing likely patient 0 (NOT POTUS), who triggered a secondary set of positive patients (including POTUS). Very clear. #pandemic https://t.co/qGf5dFG5OQ",[],2020-10-09 18:26:16
