location,text,hashtags,tweetcreatedts
"San Francisco, CA","Photography by Michelle Kilfeather

#48Hills #indyjournalism #localjournalism #TheStudSF #gaybars #gayclubs #writers #SFState #bartenders #SouthofMarket #SOMASF #eventspaces #EiMing #COVID19 #pandemic #storytelling #anFrancisco #podcasts","[{'text': '48Hills', 'indices': [36, 44]}, {'text': 'indyjournalism', 'indices': [45, 60]}, {'text': 'localjournalism', 'indices': [61, 77]}, {'text': 'TheStudSF', 'indices': [78, 88]}, {'text': 'gaybars', 'indices': [89, 97]}, {'text': 'gayclubs', 'indices': [98, 107]}, {'text': 'writers', 'indices': [108, 116]}, {'text': 'SFState', 'indices': [117, 125]}, {'text': 'bartenders', 'indices': [126, 137]}, {'text': 'SouthofMarket', 'indices': [138, 152]}, {'text': 'SOMASF', 'indices': [153, 160]}, {'text': 'eventspaces', 'indices': [161, 173]}, {'text': 'EiMing', 'indices': [174, 181]}, {'text': 'COVID19', 'indices': [182, 190]}, {'text': 'pandemic', 'indices': [191, 200]}, {'text': 'storytelling', 'indices': [201, 214]}, {'text': 'anFrancisco', 'indices': [215, 227]}, {'text': 'podcasts', 'indices': [228, 237]}]",2020-10-05 18:13:14
"Los Angeles, CA",Last time I checked there was no cure for Covid-19 and people are out here partying....,[],2020-10-05 18:13:14
"Los Angeles, CA","So, what does it say in Kayleigh McEnany’s three ring binder about contracting Covid-19?

This administration is a disaster, from the top on down. She’s only quarantining now? What a disgrace. What an embarrassment.

Get better, then get it together.",[],2020-10-05 18:13:13
Harrisburg PA; Miami FL; DC,"There’s a solution to the Covid-19 music venue dispute, but state needs to listen (Your Letters) https://t.co/GQVRJfgRG5",[],2020-10-05 18:13:13
"Los Angeles, California","@GeneEmerick68 @realDonaldTrump Covid 19 is political? The last I heard is a horrible virus that killed over 200,000 Americans. Your tweet is as stupid as it comes!",[],2020-10-05 18:13:13
"San Francisco, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:13:13
"Los Angeles, CA","And now Press Secretary Kayleigh McEnany tests positive for Covid-19. After her statement on Fox news last February, it's hard for this not to feel like sweet justice.
https://t.co/g0nYBfiJXf",[],2020-10-05 18:13:11
"Los Angeles, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:13:10
"Miami Beach, FL",Do it online at  #LockHimUp #TrumpIsNotSmart #Nov3 #TrumpKnew #JoeBiden #VoteBlue #resist #CoronaVirus #NotMyPresident #VoteByMail #WeThePeople #Drumpf #latinos #BlackLivesMatter #BidenHarris #RacistTrump #Democrats #VFW #DAV #Unions #IBEW #Teamsters #UAW #VoteBiden https://t.co/N9AN43lmeZ,"[{'text': 'LockHimUp', 'indices': [34, 44]}, {'text': 'TrumpIsNotSmart', 'indices': [45, 61]}, {'text': 'Nov3', 'indices': [62, 67]}, {'text': 'TrumpKnew', 'indices': [68, 78]}, {'text': 'JoeBiden', 'indices': [79, 88]}, {'text': 'VoteBlue', 'indices': [89, 98]}, {'text': 'resist', 'indices': [99, 106]}, {'text': 'CoronaVirus', 'indices': [107, 119]}, {'text': 'NotMyPresident', 'indices': [120, 135]}]",2020-10-05 18:13:10
"New York, NY",The White House Dog has tested Positive for COVID-19. Get Well Soon #BillBarr #RoseGardenMassacre https://t.co/AZucrQqSUp,"[{'text': 'BillBarr', 'indices': [88, 97]}, {'text': 'RoseGardenMassacre', 'indices': [98, 117]}]",2020-10-05 18:13:09
New York City,"BREAKING: @CDCgov adds back to its Covid-19 guidelines acknowledgment that tiny air particles can transmit the coronavirus, weeks after deleting references to their role. Story coming to @WSJ.",[],2020-10-05 18:13:09
"San Francisco, CA","""It's almost unfathomable that we are facing these headlines,"" @JonLemire says about President Trump and first lady testing positive for Covid-19.

Watch @JonLemire break down the timeline of events inside the Trump admin. this week.
https://t.co/A8gaCwOKxj",[],2020-10-05 18:13:06
Chicago,I like presidents who don’t get Covid-19.,[],2020-10-05 18:13:06
Chicagoland,"conley, standing on a trap door suspended above a tank of sharks: ""the president has cured himself of covid-19 using his uniquely virile immune system. he asked to jog back to the white house but we had to insist he take the helicopter again."" https://t.co/ZQdxtyuSPO",[],2020-10-05 18:13:04
San Francisco,"@JenniferJJacobs @Laurie_Garrett It would be easier at this point to name the people from that Rose Garden scene,  who didn't contract covid-19.",[],2020-10-05 18:13:03
"New York, NY","We have asked WH officials countless times why they don’t wear masks, and they always tell us it’s because they tested negative that day. 

But that doesn’t mean you don’t have COVID-19, and that doesn’t mean you aren’t contagious. 

Case/Point. https://t.co/diEoUaoCzn",[],2020-10-05 18:13:02
"New York, NY","CDC's new guidance is out: ""COVID-19 can sometimes be spread by airborne transmission"" https://t.co/4T3nWtTlJW /1",[],2020-10-05 18:13:01
"New York, USA","While taking questions from the press, Dr. Jill Biden pulls her husband back a couple of extra feet.

Both Bidens tested negative again for COVID-19 this morning as the White House battles an outbreak of the virus.

Video: @BoKnowsNews (CBS)

https://t.co/0dGl22rhve",[],2020-10-05 18:12:59
New York City,@CDCgov @WSJ Here is @CDCgov 's updated Covid-19 guidelines: https://t.co/6JNTg2E9QA Story coming soon to @WSJ,[],2020-10-05 18:12:59
"Los Angeles, CA","@atrupar @sunterra1014 There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they have 124 million people.
Let that sink in.",[],2020-10-05 18:12:58
New York,Regeneron CEO Says Company 'Proud' Trump Received COVID-19 Antibody Treatment $REGN https://t.co/tUJftbksI4,[],2020-10-05 18:12:55
"New York, NY","Breaking: The CDC restored its guidelines that tiny particles that linger in the air can transmit the coronavirus, weeks after deleting references to their role https://t.co/we7GfIxhBV",[],2020-10-05 18:12:54
Miami,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:53
"Los Angeles, CA",After feeding the American public dangerous misinformation regarding the coronavirus Kayleigh McEnany has now tested positive for COVID-19. https://t.co/4BwOiWcnKH,[],2020-10-05 18:12:52
"New York, NY","@Bossman103 @missnikkip88 Sweden has the 6th highest death rate out of the top 150 countries in the world with COVID 19. 
I disagree that they are a model for success but, as always I can be convinced. https://t.co/Jh1XZzF5Rd",[],2020-10-05 18:12:51
New York,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:51
"Los Angeles, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:48
"Los Angeles, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:47
"New York, NY","""The largest spread of covid-19 in the history of the White House, ever. Period."" https://t.co/v0ORnORR2F",[],2020-10-05 18:12:45
"New York, NY",The CDC calls for quarantining after close contact with someone with Covid-19 — even if you have a negative test. The White House isn’t listening. https://t.co/5Hjcjbi63X,[],2020-10-05 18:12:45
New York City,"After spending time with President @realDonaldTrump, Minnesota Senate Majority Leader @paulgazelka says he has tested negative for COVID-19. 

https://t.co/ck5SYhpnct",[],2020-10-05 18:12:40
"New York, NY","My Wife doesn't believe Kayleigh McEnany, or ANY of the trump staff, have COVID-19. She thinks they are just saying it to make it look like trump really MUST have it, when he really doesn't.

I'm inclined to agree, ESPECIALLY if he leaves Walter Reed today.",[],2020-10-05 18:12:39
"New York, NY","NEW CDC REPORT: 13-year-old with known COVID-19 exposure tested negative with a rapid antigen test. Went off  to family vacation (5 households if four states, ages 9-72, 14 people in one house) 11 of 14 got COVID-19. Not family who visited &amp; stayed outside https://t.co/wezZkFiBxy https://t.co/FaRkwnQ4UC",[],2020-10-05 18:12:38
"New York, NY",#Paris back on lockdown: will shut cafes and bars to curb #COVID19-19 spread as infections rise https://t.co/0dQhQgbXmz via @FRANCE24,"[{'text': 'Paris', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [58, 66]}]",2020-10-05 18:12:36
"New York, USA",The news brought charges that the university was guilty of a double standard by asking students to follow social-distancing rules while allowing the president to flout them. https://t.co/wTggkle4yZ,[],2020-10-05 18:12:36
"Los Angeles, CA",The CDC calls for quarantining after close contact with someone with Covid-19 — even if you have a negative test. The White House isn’t listening. https://t.co/5Hjcjbi63X,[],2020-10-05 18:12:36
"New York, NY",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:36
"Miami, FL","Ok Karen... Below are estimated Covid-19 survival rates by age (according to the CDC)

It looks like we should protect the elderly and let everyone get on with their lives as normal.

Sounds like what I said 6 months ago... https://t.co/NziBlMRxGx https://t.co/R8QJlrBlfP",[],2020-10-05 18:12:35
"New York, USA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:34
NW Indiana/Chicago,"Another stupid Republican. Mask-denier. Kayleigh McEnemy, alleged press secretary. Has Covid-19

Attended Trump #SuperSpreader event #RoseGardenMassacre &amp; been infecting Republicans ever since

Hey Republicans. MAGA now means: Masks Are Great Again

#Covidiot #TrumpCovidHoax https://t.co/bCTFWFLCY9",[],2020-10-05 18:12:30
"Los Angeles, CA",Here are all the times Pres. Trump (who now has COVID-19) mocked masks https://t.co/fAoZ8Gg0pT,[],2020-10-05 18:12:30
los angeles,"‘Trump's car ride that put Secret Service agents at risk was reportedly a compromise after doctors refused to discharge him from the hospital’

So... where was the nuclear football?

https://t.co/yptgMqpgvt",[],2020-10-05 18:12:28
"Chicago, IL","As the legal industry shows signs of recovering from early effects of the Covid-19 pandemic, industry consultants said they anticipate an increase in the number of law firm mergers. https://t.co/EnZF9Tabbt @DaveThomas5150 https://t.co/lowAa7qASL",[],2020-10-05 18:12:27
New York City,"NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:12:27
"Los Angeles county, CA.","when asked about what is happening at white house with COVID-19 infection's , Trump said to cut off Questions get upset maybe because of his new meds and say you all don't know what you are talking about this is China virus and they will have to pay for this!!!! https://t.co/fZpKLgR7Xv",[],2020-10-05 18:12:26
"San Francisco, CA",NEWS: CDC has now updated its stance again to say COVID-19 can spread airborne indoors beyond six feed,[],2020-10-05 18:12:26
San Francisco/L.A.,The White House has a chance to prevent its Covid-19 cluster from spreading further with proper contact tracing. But that doesn’t seem to be happening at all. https://t.co/oMtr3TYUO7,[],2020-10-05 18:12:26
"Los Angeles, CA","Mitch McConnell can’t ignore public health, scientific facts or common sense. The mounting toll of Republican senators testing positive for COVID-19 demands he halt this mad rush to install Donald Trump’s nominee on the Supreme Court with a lifetime appointment.",[],2020-10-05 18:12:24
new york,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:24
"Los Angeles, California",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:23
"Los Angeles, CA",costing through covid-19 forreal https://t.co/r4eHALtRBl,[],2020-10-05 18:12:23
"New York, NY","Parents should keep children home from school if they show any signs of illness because of #COVID19. In @TODAYshow, experts advise social distancing, wearing masks and washing hands often. Don't forget to #CallYourPediatrican &amp; vaccinate kids for flu.

https://t.co/7AZTJaLqQL","[{'text': 'COVID19', 'indices': [109, 117]}]",2020-10-05 18:12:23
"New York, NY",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:21
"San Francisco, CA","NEW CDC REPORT: 13-year-old with known COVID-19 exposure tested negative with a rapid antigen test. Went off  to family vacation (5 households if four states, ages 9-72, 14 people in one house) 11 of 14 got COVID-19. Not family who visited &amp; stayed outside https://t.co/wezZkFiBxy https://t.co/FaRkwnQ4UC",[],2020-10-05 18:12:20
"Chicago, IL",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:20
"Chicago, IL",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:20
"New York, NY","I confirmed that Greg Laurie, pastor of Harvest Christian Fellowship in Calif, tested positive for Covid-19. Laurie was at the Rose Garden event for Amy Coney Barrett. I reached out to religious leaders at the gathering, incl. Jack Graham, Harry Jackson, Paula White with no reply",[],2020-10-05 18:12:20
Somewhere near Chicago,Report: Trump kept quiet about 1st positive COVID-19 test https://t.co/rkRfzEF9rV,[],2020-10-05 18:12:18
San Francisco/L.A.,Here are all the times Pres. Trump (who now has COVID-19) mocked masks https://t.co/fAoZ8Gg0pT,[],2020-10-05 18:12:16
"San Francisco, CA","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:12:16
"New York, USA","Trump can rest assured that he'll get the best health care in the world.

Meanwhile, he's currently trying to rip health coverage away from 20 MILLION Americans.
https://t.co/b61rIR6akV",[],2020-10-05 18:12:15
"New York, NY","With almost 11,000 new covid-19 cases reported today, Russia's back to peak levels of early May. The difference this time: it's more spread around the country. Moscow only about a third of new cases now (was &gt; half in May); 24 regions reporting &gt; 100 new cases today.",[],2020-10-05 18:12:14
"Miami, FL","The Premier League have confirmed that between Monday September 28 and Sunday October 4, there were 1,587 players and club staff tested for COVID-19. Of these, there were nine new positive tests.",[],2020-10-05 18:12:13
"Miami, Florida","WTTC weighs in on reopening in a COVID-19 world. @wttc #traveladvisors
https://t.co/rDs73kVlt6","[{'text': 'traveladvisors', 'indices': [55, 70]}]",2020-10-05 18:12:12
"San Francisco, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:11
Upstate New York,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:09
"Miami Beach, Fl",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:09
Los Angeles,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:09
"Chicago, IL",Doctors often face uncertainty regarding a patient's optimal volume as they rely on indirect proxy measures that do not directly measure volume. https://t.co/Eq2twbfpMR #criticalcare #ICU #bloodvolume #COVID-19 #treatment $DXR https://t.co/GByQnIbNcz,"[{'text': 'criticalcare', 'indices': [169, 182]}, {'text': 'ICU', 'indices': [183, 187]}, {'text': 'bloodvolume', 'indices': [188, 200]}, {'text': 'COVID', 'indices': [201, 207]}, {'text': 'treatment', 'indices': [211, 221]}]",2020-10-05 18:12:08
Chicago,"💩‘a Sunday COVID-19 drive was the last straw. In our medical judgement, he should no longer stand for president https://t.co/xDAliQPpCJ",[],2020-10-05 18:12:07
"Los Angeles, CA","Martin Burns CEO@bruinbiometrics recognized in the 2020 CEO World Awards- Silver Winner in the category 'Executive Hero of the Year,' honouring Martin's commitment to donate ~$3.5m worth of SEM Scanners to aid PI/PU prevention during the COVID-19 pandemic. https://t.co/0yDMbG2o0D https://t.co/lpVLHcF0VE",[],2020-10-05 18:12:07
"Los Angeles, CA","To help Donald Trump get the full COVID-19 experience, let’s make sure he loses his job and is evicted from his home next month.",[],2020-10-05 18:12:07
"New York, NY","COVID-19 infections over the past week:

Mainland China: 0
Cayman Islands: 3
Taiwan: 7
Monaco: 12
New Zealand: 22
Vietnam: 22
The White House: 27",[],2020-10-05 18:12:07
"New York, USA","Trump can rest assured that he'll get the best health care in the world.

Meanwhile, he's currently trying to rip health coverage away from 20 MILLION Americans.
https://t.co/b61rIR6akV",[],2020-10-05 18:12:04
"Chicago, IL","Do you dream of earning extra income while improving your health? Do you want to work on your own time and have high revenue potential? Check out Carelumina!

Learn More&gt;&gt; https://t.co/3HSJbD3bUj
#health #wellness #businessideas #makemoney #earnincome #getilluminated https://t.co/r7gZZUt812","[{'text': 'health', 'indices': [202, 209]}, {'text': 'wellness', 'indices': [210, 219]}, {'text': 'businessideas', 'indices': [220, 234]}, {'text': 'makemoney', 'indices': [235, 245]}, {'text': 'earnincome', 'indices': [246, 257]}, {'text': 'getilluminated', 'indices': [258, 273]}]",2020-10-05 18:12:03
New York City,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:12:01
San Angelo TX / Los Angeles CA,"October 5, 2020
Total positive cases: 3,865
Currently hospitalized: 9

There are 29 new positive cases of COVID-19 to report today: 7 PCR cases and 22 antigen cases. 

Active case numbers will follow with the MWF report later today.

https://t.co/ky8tyL7uuT",[],2020-10-05 18:12:00
"New York, USA","@realDonaldTrump is a FAILURE! His LIES about COVID-19 BLEW UP in his FACE. 
NOT ONLY is he SICK with COVID he’s a SUPER SPREADER! He INFECTED everyone in the WH!",[],2020-10-05 18:12:00
New York City ,NYers Hard Hit by COVID-19 Pandemic Rely on Food Pantries to Live https://t.co/o4ORLHaVVS,[],2020-10-05 18:12:00
"New York, NY","""The president is behind the steering wheel, weaving carelessly down an uncertain road. Our coverage ought to reflect that,"" @BGrueskin writes for @CJR: https://t.co/z8xA5o1w0x",[],2020-10-05 18:12:00
"Los Angeles, CA","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:11:59
los angeles,Donald Trump proves narcissism is no cure for COVID-19 https://t.co/4B9Ia4jg2Q,[],2020-10-05 18:11:59
Chicago,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:11:59
Los Angeles,"CDC just updated its guidance on how COVID-19 is spread, publishing guidelines previously retracted.

The virus spreads via close contact, can be airborne and can spread beyond 6 feet in enclosed spaces w/out adequate ventilation https://t.co/c4yhxWlUrU https://t.co/EeBLTWtBGg",[],2020-10-05 18:11:58
"New York, NY","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:11:58
Los Angeles,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:11:57
"Chicago, IL","Mitch might not have covid-19, but he has SOMETHING. https://t.co/i7FdVwuZsZ",[],2020-10-05 18:31:22
New York,"There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they have 124 million people.

Let that sink in.",[],2020-10-05 18:31:22
"San Francisco, CA","COVID -19 is more confusing than we ever thought. As it turns out:

-You can have a mild, moderate &amp; severe case all at once
-You can get oxygen &amp; not get oxygen
-You can be on requires isolation &amp; take a car trip with others
-You can say “nobody gets it” &amp; get it yourself",[],2020-10-05 18:31:21
Los Angeles,"NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:31:17
"New York, New York","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:31:17
"Los Angeles, California U.S.A.","The LA Regional COVID-19 Fund is offering $5,000 - $25,000 grants to @CountyofLA #SmallBusinesses &amp; Non-Profits. Applications are being accepted 10/5-10/9. Learn if you qualify at https://t.co/ubgg5fFygA! @LISC_LA https://t.co/jmGbVfqAdf","[{'text': 'SmallBusinesses', 'indices': [101, 117]}]",2020-10-05 18:31:16
"Sherman Oaks, Los Angeles","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:31:15
"New York, USA","Sheriff’s Office deployed pepper spray in jail’s COVID-19 unit

https://t.co/kmUtu6zLxv https://t.co/pQ4B1fIfPc",[],2020-10-05 18:31:15
Los Angeles,Trump-loving pastor sick with COVID-19 after White House event and DC prayer march - https://t.co/vJGMKbAD4k,[],2020-10-05 18:31:14
"Miami Beach, FL",Trump didn't drain the swamp.  He just gave everyone in it COVID-19.,[],2020-10-05 18:31:13
"New York, NY","There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they have 124 million people.

Let that sink in.",[],2020-10-05 18:31:13
"New York, NY","Breaking: The CDC restored its guidelines that tiny particles that linger in the air can transmit the coronavirus, weeks after deleting references to their role https://t.co/we7GfIxhBV",[],2020-10-05 18:31:12
San Francisco,"The CDC restored to its Covid-19 guidelines acknowledgment that tiny air particles can transmit the coronavirus, weeks after deleting references to their role. https://t.co/wPs1zHGjL2",[],2020-10-05 18:31:09
"New York, NY","Can hydroxychloroquine be used to save lives? ""Absolutely. We have treated 1700 COVID-19 positive patients with 0 deaths and only 1 hospitalization,"" says California frontline physician Brian Tyson. https://t.co/Bcg1AgIleG",[],2020-10-05 18:31:07
"New York, NY","NEWS: @NYMag has confirmed that Pastor Greg Laurie of Harvest Christian Fellowship in Riverside, California has tested POSITIVE for COVID-19. Pastor Laurie was at the Prayer March on the Mall with Mike Pence and Franklin Graham and the ACB Rose Garden event later that day.",[],2020-10-05 18:31:05
"New York, NY","Covid-19: “You know I'm automatically attracted to maskless—I just start infecting them. It's like a magnet. Just infect. I don't even wait. And when you're a highly contagious virus, the Republicans let you do it. You can do anything. Grab 'em by the lungs. You can do anything.”",[],2020-10-05 18:31:04
"Chicago, IL",Not just the White House: U.S. states see record increases in #COVID19 cases as weather cools https://t.co/zYGEH0vD6z,"[{'text': 'COVID19', 'indices': [79, 87]}]",2020-10-05 18:31:04
"New York, USA","There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they have 124 million people.

Let that sink in.",[],2020-10-05 18:31:04
Long Island New York,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:31:02
"Miami, FL","@realDonaldTrump There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they have 124 million people.

WTF banana republic 🙈🙈🙈

Smart people👇          Cult members 👇

https://t.co/CezwemdLZF",[],2020-10-05 18:31:01
"Chicago, IL","We have asked WH officials countless times why they don’t wear masks, and they always tell us it’s because they tested negative that day. 

But that doesn’t mean you don’t have COVID-19, and that doesn’t mean you aren’t contagious. 

Case/Point. https://t.co/diEoUaoCzn",[],2020-10-05 18:31:00
"Los Angeles, CA","It's like a preschool at the white house, right now. Everybody passing those gems around like a juice box at nap time.
I can't wait to get some adults back in the room.
https://t.co/jjlDnG29Yj",[],2020-10-05 18:31:00
"Chicago, IL","Mayor Lightfoot is delaying her 2021 city budget address by a week to give Congress more time to provide help through a COVID-19 aid package, City Hall sources told @fspielman. https://t.co/GnDRAfFMKv",[],2020-10-05 18:31:00
"Chicago, IL","BREAKING: CDC backtracks again, saying COVID-19 airborne transmission is significant after deleting reference from website.",[],2020-10-05 18:31:00
"Miami, FL",#BREAKING: White House press secretary Kayleigh McEnany says she has tested positive for COVID-19: https://t.co/3zAakM7ZvT,"[{'text': 'BREAKING', 'indices': [10, 19]}]",2020-10-05 18:30:59
"San Francisco, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:59
Somewhere near Chicago,GOP Sen. Ron Johnson Went to Oktoberfest Party After Testing Positive for COVID-19 - The Daily Beast https://t.co/xxhScbONNP,[],2020-10-05 18:30:59
"Los Angeles, CA","COVID-19 has taken its toll on state sales tax collections. Click to read how the ""Wayfair Ruling"" may change that.

https://t.co/PnSuL0rB63 https://t.co/qgd5Df1P8r",[],2020-10-05 18:30:54
"Chicago, IL",Do the ethical challenges of using #AI in #healthcare outweigh the benefits? @journalofethics examines 3 key challenges facing the medical industry via @SallyEaves. #health https://t.co/7scuEG2HCs https://t.co/FszeBf0Y0m,"[{'text': 'AI', 'indices': [48, 51]}, {'text': 'healthcare', 'indices': [55, 66]}]",2020-10-05 18:30:53
"Los Angeles, CA",After feeding the American public dangerous misinformation regarding the coronavirus Kayleigh McEnany has now tested positive for COVID-19. https://t.co/4BwOiWcnKH,[],2020-10-05 18:30:51
"New York, NY","President Trump's treatment regimen for COVID-19 suggests he's either being overtreated or is sicker than is being let on.

Based on interviews with 20 physicians over the past 4 days: https://t.co/meUxgxC5Ul",[],2020-10-05 18:30:50
New York,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:49
"Chicago, IL  (Trump free zone)",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:48
"Los Angeles, CA",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:47
"New York, USA","PAULA PRYCE-BREMMER, 51, of New York City, died of COVID-19 in May. 

She was a school counselor at Careers in Sports High School in the Bronx. 

""Education was the key, the success, the high pinnacle of her life.""

https://t.co/4SiItnpXOH https://t.co/EOYWUa1dN6",[],2020-10-05 18:30:46
Chicago,"Election Day, please hurry! I can't take much more of this!
 #TrumpCovid19
#donaldtrumphasCOVID #coronavirususa #CoronaVirusUpdates #DonaldTrump #JoeBiden #BidenHarris2020 #DonaldTrumpCovid #corona #COVID #COVID19 #COVID_19 

https://t.co/FA9VTRAZMi","[{'text': 'TrumpCovid19', 'indices': [61, 74]}, {'text': 'donaldtrumphasCOVID', 'indices': [75, 95]}, {'text': 'coronavirususa', 'indices': [96, 111]}, {'text': 'CoronaVirusUpdates', 'indices': [112, 131]}, {'text': 'DonaldTrump', 'indices': [132, 144]}, {'text': 'JoeBiden', 'indices': [145, 154]}, {'text': 'BidenHarris2020', 'indices': [155, 171]}, {'text': 'DonaldTrumpCovid', 'indices': [172, 189]}, {'text': 'corona', 'indices': [190, 197]}, {'text': 'COVID', 'indices': [198, 204]}, {'text': 'COVID19', 'indices': [205, 213]}, {'text': 'COVID_19', 'indices': [214, 223]}]",2020-10-05 18:30:45
"New York state, not city","CDC: COVID-19 can spread beyond 6 feet, in the air. https://t.co/GcZPH6dwvb",[],2020-10-05 18:30:42
"New York, NY",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:41
Miami,The MSM might want to look at the actual stats from the CDC &amp; WHO next time they insist @realDonaldTrump and America handled COVID-19 terribly. Because the facts show the opposite is true! https://t.co/49b0c3ngr0,[],2020-10-05 18:30:41
"New York, USA","We have asked WH officials countless times why they don’t wear masks, and they always tell us it’s because they tested negative that day. 

But that doesn’t mean you don’t have COVID-19, and that doesn’t mean you aren’t contagious. 

Case/Point. https://t.co/diEoUaoCzn",[],2020-10-05 18:30:41
Chicago,Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:40
"Chicago, IL",BREAKING- @CDCgov releases new guidance on airborne transmission which shows COVID-19 can spread easier than believed through aerosolized particles transmitted to people more than 6 feet away https://t.co/FPvyb5K0Dd,[],2020-10-05 18:30:40
"Chicago, IL",GeoVax has completed the design and construction of four COVID-19 vaccine candidates.  https://t.co/HnHxJcWLnh #COVID19 #vaccines #infectiousdiseases $GOVX https://t.co/OG0ckEI0Ff,"[{'text': 'COVID19', 'indices': [111, 119]}, {'text': 'vaccines', 'indices': [120, 129]}, {'text': 'infectiousdiseases', 'indices': [130, 149]}]",2020-10-05 18:30:38
"New York, NY",Trump’s COVID-19 Timeline https://t.co/IUDBSOJSA3,[],2020-10-05 18:30:36
